Cause-Effect	Cause	Effect	Test	Lag	Bootstrap:Mean1	AbsBootstrap:Mean1	Coef1	Bootstrap:Std1	Bootstrap:Freq1	Bootstrap:Mean2	AbsBootstrap:Mean2	Coef2	Bootstrap:Std2	Bootstrap:Freq2	Bootstrap:Mean	AbsBootstrap:Mean	Coef	Bootstrap:Std	Bootstrap:Freq
G83-G21	G83	G21	e	2	0.0035157527364920896	0.0035157527364920896	1.0	0.009049983195107754	0.2	0.002640967335316624	0.002640967335316624	2.0	0.007351614523242271	0.16	0.0035157527364920896	0.0035157527364920896	1.0	0.009049983195107754	0.2
G72-G84	G72	G84	e	2	-0.002373371062532661	0.002373371062532661	1.0	0.006041586673679666	0.2	0.00068805182526022	0.00068805182526022	2.0	0.004332989260258633	0.04	-0.002373371062532661	0.002373371062532661	1.0	0.006041586673679666	0.2
G23-G89	G23	G89	e	2	0.005171250724529189	0.005171250724529189	1.0	0.013884001731912066	0.2	0.002251756334178679	0.002251756334178679	2.0	0.009658255554708544	0.11	0.005171250724529189	0.005171250724529189	1.0	0.013884001731912066	0.2
G49-G29	G49	G29	e	2	-0.0014041283712170759	0.0014041283712170759	1.0	0.007652887831452289	0.06	-0.006205614935390352	0.006205614935390352	2.0	0.016872141909283465	0.2	-0.006205614935390352	0.006205614935390352	2.0	0.016872141909283465	0.2
G82-G90	G82	G90	e	2	9.788070518982921e-06	9.788070518982921e-06	1.0	9.788070518982918e-05	0.01	-0.008303804566429089	0.008303804566429089	2.0	0.023250323798240023	0.2	-0.008303804566429089	0.008303804566429089	2.0	0.023250323798240023	0.2
G52-G19	G52	G19	e	2	0.0008706827376680443	0.0008706827376680443	1.0	0.0030380599507493027	0.15	0.0021020644431184537	0.0021020644431184537	2.0	0.006610197695059039	0.19	0.0021020644431184537	0.0021020644431184537	2.0	0.006610197695059039	0.19
G42-G89	G42	G89	e	2	0.00014505916556027313	0.00014505916556027313	1.0	0.004103406046680263	0.06	-0.0027162607157766657	0.0027162607157766657	2.0	0.011217133123431951	0.19	-0.0027162607157766657	0.0027162607157766657	2.0	0.011217133123431951	0.19
G46-G77	G46	G77	e	2	-0.0010816221219762162	0.0010816221219762162	1.0	0.004083964008228193	0.12	-0.004423725754652368	0.004423725754652368	2.0	0.010535256601884972	0.19	-0.004423725754652368	0.004423725754652368	2.0	0.010535256601884972	0.19
G80-G24	G80	G24	e	2	0.007612759244500184	0.007612759244500184	1.0	0.020829073382466905	0.19						0.007612759244500184	0.007612759244500184	1.0	0.020829073382466905	0.19
G45-G99	G45	G99	e	2	0.003236206616458594	0.003236206616458594	1.0	0.012106844676280303	0.19	0.0016229255629352265	0.0016229255629352265	2.0	0.011634420929543232	0.16	0.003236206616458594	0.003236206616458594	1.0	0.012106844676280303	0.19
G65-G62	G65	G62	e	2	-0.0002711813373491878	0.0002711813373491878	1.0	0.0024529392556218873	0.03	-0.0033825846428010495	0.0033825846428010495	2.0	0.010521514173724131	0.19	-0.0033825846428010495	0.0033825846428010495	2.0	0.010521514173724131	0.19
G16-G55	G16	G55	e	2	0.006475866283382845	0.006475866283382845	1.0	0.016954714617092966	0.19	0.004271276562832625	0.004271276562832625	2.0	0.011842095312018368	0.18	0.006475866283382845	0.006475866283382845	1.0	0.016954714617092966	0.19
G2-G7	G2	G7	e	2	0.0018150443061906282	0.0018150443061906282	1.0	0.007069818163494039	0.09	-0.007450079925850607	0.007450079925850607	2.0	0.02047611589307966	0.19	-0.007450079925850607	0.007450079925850607	2.0	0.02047611589307966	0.19
G34-G57	G34	G57	e	2						-0.005213815040398268	0.005213815040398268	2.0	0.015192980738782001	0.19	-0.005213815040398268	0.005213815040398268	2.0	0.015192980738782001	0.19
G99-G38	G99	G38	e	2	-0.0012565191659161333	0.0012565191659161333	1.0	0.00310300700876419	0.19	-0.000617227247128388	0.000617227247128388	2.0	0.00208860919943631	0.1	-0.0012565191659161333	0.0012565191659161333	1.0	0.00310300700876419	0.19
G49-G59	G49	G59	e	2	0.002521046768588055	0.002521046768588055	1.0	0.006705109870836312	0.19						0.002521046768588055	0.002521046768588055	1.0	0.006705109870836312	0.19
G58-G17	G58	G17	e	2	-0.0020400156147712873	0.0020400156147712873	1.0	0.008686177527747996	0.09	0.005307045702480231	0.005307045702480231	2.0	0.013424960267239796	0.19	0.005307045702480231	0.005307045702480231	2.0	0.013424960267239796	0.19
G71-G29	G71	G29	e	2	-0.0014158961659754658	0.0014158961659754658	1.0	0.009820900223122313	0.19	0.0012811993182184202	0.0012811993182184202	2.0	0.0070420107368112765	0.13	-0.0014158961659754658	0.0014158961659754658	1.0	0.009820900223122313	0.19
G81-G79	G81	G79	e	2	0.0036711553699176587	0.0036711553699176587	1.0	0.009369516042506304	0.19	-0.0007581145757116242	0.0007581145757116242	2.0	0.004648362928632448	0.03	0.0036711553699176587	0.0036711553699176587	1.0	0.009369516042506304	0.19
G80-G26	G80	G26	e	2	-0.0064480439822810045	0.0064480439822810045	1.0	0.018584960266894466	0.19	-0.001177518955598322	0.001177518955598322	2.0	0.004240842186925785	0.09	-0.0064480439822810045	0.0064480439822810045	1.0	0.018584960266894466	0.19
G40-G8	G40	G8	e	2	0.004847857306265055	0.004847857306265055	1.0	0.013553129411656631	0.19	-0.0007812871377232859	0.0007812871377232859	2.0	0.004861857112769526	0.04	0.004847857306265055	0.004847857306265055	1.0	0.013553129411656631	0.19
G41-G52	G41	G52	e	2	-0.005083156074286248	0.005083156074286248	1.0	0.014806744884116794	0.19						-0.005083156074286248	0.005083156074286248	1.0	0.014806744884116794	0.19
G4-G55	G4	G55	e	2	0.0043992157835730916	0.0043992157835730916	1.0	0.013992027660802611	0.18	-0.00567358032138319	0.00567358032138319	2.0	0.015142786320971506	0.19	-0.00567358032138319	0.00567358032138319	2.0	0.015142786320971506	0.19
G7-G72	G7	G72	e	2	-0.003993322410832003	0.003993322410832003	1.0	0.015960194145225943	0.19	-0.002311302112827462	0.002311302112827462	2.0	0.018862180642198013	0.26	-0.003993322410832003	0.003993322410832003	1.0	0.015960194145225943	0.19
G74-G37	G74	G37	e	2	-0.005306914424292307	0.005306914424292307	1.0	0.01406701447282436	0.19	-0.001603875945480191	0.001603875945480191	2.0	0.00837771510081959	0.11	-0.005306914424292307	0.005306914424292307	1.0	0.01406701447282436	0.19
G94-G40	G94	G40	e	2	0.005044758807047999	0.005044758807047999	1.0	0.014627404537720315	0.19	0.003622153722670855	0.003622153722670855	2.0	0.012944543352158513	0.15	0.005044758807047999	0.005044758807047999	1.0	0.014627404537720315	0.19
G77-G5	G77	G5	e	2	-0.0044766382488019155	0.0044766382488019155	1.0	0.014485411931180067	0.19	-0.002985279302463398	0.002985279302463398	2.0	0.01242751613700225	0.12	-0.0044766382488019155	0.0044766382488019155	1.0	0.014485411931180067	0.19
G25-G61	G25	G61	e	2	-8.71673735361609e-05	8.71673735361609e-05	1.0	0.0008716737353616086	0.01	-0.004369966746396673	0.004369966746396673	2.0	0.011213625720592778	0.19	-0.004369966746396673	0.004369966746396673	2.0	0.011213625720592778	0.19
G31-G45	G31	G45	e	2	0.002462247262582064	0.002462247262582064	1.0	0.009483611440076487	0.12	0.005254190776592242	0.005254190776592242	2.0	0.014080237943646705	0.19	0.005254190776592242	0.005254190776592242	2.0	0.014080237943646705	0.19
G18-G6	G18	G6	e	2	0.0011154289111872276	0.0011154289111872276	1.0	0.0032139822690942185	0.19	0.0005990102382379442	0.0005990102382379442	2.0	0.002340429791949741	0.09	0.0011154289111872276	0.0011154289111872276	1.0	0.0032139822690942185	0.19
G90-G96	G90	G96	e	2	0.00043388676683039863	0.00043388676683039863	1.0	0.005746302079692042	0.13	-0.004225139983074692	0.004225139983074692	2.0	0.016395332150639035	0.19	-0.004225139983074692	0.004225139983074692	2.0	0.016395332150639035	0.19
G9-G87	G9	G87	e	2	0.005221363840588425	0.005221363840588425	1.0	0.013079263119697686	0.19						0.005221363840588425	0.005221363840588425	1.0	0.013079263119697686	0.19
G53-G22	G53	G22	e	2	-0.00407256380020763	0.00407256380020763	1.0	0.01075281218015918	0.18	-0.0043897258968013785	0.0043897258968013785	2.0	0.011554463583460408	0.19	-0.0043897258968013785	0.0043897258968013785	2.0	0.011554463583460408	0.19
G23-G50	G23	G50	e	2	0.0035616576477601274	0.0035616576477601274	1.0	0.00881467844531027	0.19	-0.0017046017529555508	0.0017046017529555508	2.0	0.006026052748299669	0.12	0.0035616576477601274	0.0035616576477601274	1.0	0.00881467844531027	0.19
G96-G8	G96	G8	e	2	-0.002375507263766059	0.002375507263766059	1.0	0.008946640787227796	0.12	-0.004418082868621931	0.004418082868621931	2.0	0.014009879766013188	0.19	-0.004418082868621931	0.004418082868621931	2.0	0.014009879766013188	0.19
G52-G28	G52	G28	e	2	-0.006293179397637091	0.006293179397637091	1.0	0.0191526995010705	0.19	0.002080440949971974	0.002080440949971974	2.0	0.008892226286876614	0.18	-0.006293179397637091	0.006293179397637091	1.0	0.0191526995010705	0.19
G72-G66	G72	G66	e	2	-0.0033212445366100464	0.0033212445366100464	1.0	0.015401779037407613	0.19	0.00427279436235839	0.00427279436235839	2.0	0.017320241161416245	0.19	0.00427279436235839	0.00427279436235839	2.0	0.017320241161416245	0.19
G99-G53	G99	G53	e	2	0.001035493294900136	0.001035493294900136	1.0	0.0039775714379599765	0.09	-0.004368985028026341	0.004368985028026341	2.0	0.013996253740995923	0.19	-0.004368985028026341	0.004368985028026341	2.0	0.013996253740995923	0.19
G30-G60	G30	G60	e	2	-0.003499977068146572	0.003499977068146572	1.0	0.00962979480054842	0.21	-0.003676899452676038	0.003676899452676038	2.0	0.011566223482354938	0.19	-0.003676899452676038	0.003676899452676038	2.0	0.011566223482354938	0.19
G85-G42	G85	G42	e	2	0.005855226475861565	0.005855226475861565	1.0	0.014726092722926545	0.19	-0.005012175704718702	0.005012175704718702	2.0	0.014340043647968734	0.16	0.005855226475861565	0.005855226475861565	1.0	0.014726092722926545	0.19
G91-G58	G91	G58	e	2	-0.0033167264292994787	0.0033167264292994787	1.0	0.00952767160764321	0.19	0.00040002509334855624	0.00040002509334855624	2.0	0.0026852642924683192	0.09	-0.0033167264292994787	0.0033167264292994787	1.0	0.00952767160764321	0.19
G73-G86	G73	G86	e	2	0.00023407103752278282	0.00023407103752278282	1.0	0.0023407103752278286	0.01	0.0029694367180349767	0.0029694367180349767	2.0	0.01001515774546336	0.19	0.0029694367180349767	0.0029694367180349767	2.0	0.01001515774546336	0.19
G77-G17	G77	G17	e	2	0.0011382333316658844	0.0011382333316658844	1.0	0.0053828150926840705	0.09	0.0033966735295732427	0.0033966735295732427	2.0	0.01039661728437691	0.19	0.0033966735295732427	0.0033966735295732427	2.0	0.01039661728437691	0.19
G58-G61	G58	G61	e	2	0.003569436100273562	0.003569436100273562	1.0	0.011041700451604389	0.19	-0.0020166777280557543	0.0020166777280557543	2.0	0.009229834397054907	0.07	0.003569436100273562	0.003569436100273562	1.0	0.011041700451604389	0.19
G16-G54	G16	G54	e	2	0.0008536306279183111	0.0008536306279183111	1.0	0.004896664305920859	0.09	-0.0026239030510809163	0.0026239030510809163	2.0	0.007732444873773259	0.19	-0.0026239030510809163	0.0026239030510809163	2.0	0.007732444873773259	0.19
G68-G26	G68	G26	e	2	-0.007271626762618261	0.007271626762618261	1.0	0.01963262146362646	0.19	0.001994433991905468	0.001994433991905468	2.0	0.01234939521332493	0.13	-0.007271626762618261	0.007271626762618261	1.0	0.01963262146362646	0.19
G21-G86	G21	G86	e	2	-0.003740181148697247	0.003740181148697247	1.0	0.010256782088990175	0.19	0.00010261839030222703	0.00010261839030222703	2.0	0.0010261839030222702	0.01	-0.003740181148697247	0.003740181148697247	1.0	0.010256782088990175	0.19
G67-G53	G67	G53	e	2	-0.002276406039369456	0.002276406039369456	1.0	0.009075853517867724	0.1	-0.004618029683138552	0.004618029683138552	2.0	0.013215708678654682	0.19	-0.004618029683138552	0.004618029683138552	2.0	0.013215708678654682	0.19
G92-G5	G92	G5	e	2	-0.00842822246103119	0.00842822246103119	1.0	0.026040612917486203	0.19	-0.0037178921945381135	0.0037178921945381135	2.0	0.010815021452951242	0.17	-0.00842822246103119	0.00842822246103119	1.0	0.026040612917486203	0.19
G1-G3	G1	G3	e	2	-0.004505335950959479	0.004505335950959479	1.0	0.017536078638926138	0.17	0.004572859072777725	0.004572859072777725	2.0	0.011986251488064639	0.19	0.004572859072777725	0.004572859072777725	2.0	0.011986251488064639	0.19
G90-G95	G90	G95	e	2	-0.004236475845464236	0.004236475845464236	1.0	0.0111938418850624	0.19	-0.001953827566662959	0.001953827566662959	2.0	0.00965404283075296	0.15	-0.004236475845464236	0.004236475845464236	1.0	0.0111938418850624	0.19
G46-G95	G46	G95	e	2	-0.0016867703866443975	0.0016867703866443975	1.0	0.014724077235802744	0.19	-0.0005693199478501188	0.0005693199478501188	2.0	0.010437402370090425	0.12	-0.0016867703866443975	0.0016867703866443975	1.0	0.014724077235802744	0.19
G100-G25	G100	G25	e	2	0.0011531904106698693	0.0011531904106698693	1.0	0.004427848972801032	0.1	0.004604192553612641	0.004604192553612641	2.0	0.015988694006836005	0.19	0.004604192553612641	0.004604192553612641	2.0	0.015988694006836005	0.19
G31-G48	G31	G48	e	2	0.003940102529570902	0.003940102529570902	1.0	0.01296402409527658	0.18	0.0062188414180002925	0.0062188414180002925	2.0	0.015808661287289298	0.19	0.0062188414180002925	0.0062188414180002925	2.0	0.015808661287289298	0.19
G40-G61	G40	G61	e	2	0.003709510218234409	0.003709510218234409	1.0	0.009356026815179164	0.19	-0.0013566868667902433	0.0013566868667902433	2.0	0.005840713406765601	0.11	0.003709510218234409	0.003709510218234409	1.0	0.009356026815179164	0.19
G49-G62	G49	G62	e	2	0.005127835585633268	0.005127835585633268	1.0	0.013484085257158608	0.19	-0.0028458980171599114	0.0028458980171599114	2.0	0.009904675362750758	0.13	0.005127835585633268	0.005127835585633268	1.0	0.013484085257158608	0.19
G47-G61	G47	G61	e	2	0.0051629161387434916	0.0051629161387434916	1.0	0.014157694210987986	0.19	0.002502319993886674	0.002502319993886674	2.0	0.007683492231806779	0.15	0.0051629161387434916	0.0051629161387434916	1.0	0.014157694210987986	0.19
G8-G42	G8	G42	e	2	0.0013260358483466604	0.0013260358483466604	1.0	0.0072236420642335245	0.1	-0.006735585059236359	0.006735585059236359	2.0	0.020306079862050748	0.19	-0.006735585059236359	0.006735585059236359	2.0	0.020306079862050748	0.19
G99-G45	G99	G45	e	2	-0.0018591642060466985	0.0018591642060466985	1.0	0.007981256803665134	0.14	0.005272675998697578	0.005272675998697578	2.0	0.014109118054196956	0.19	0.005272675998697578	0.005272675998697578	2.0	0.014109118054196956	0.19
G27-G95	G27	G95	e	2	-0.0035383781373936273	0.0035383781373936273	1.0	0.010271553627927105	0.19	0.0012918400435345363	0.0012918400435345363	2.0	0.007048801116102408	0.08	-0.0035383781373936273	0.0035383781373936273	1.0	0.010271553627927105	0.19
G75-G52	G75	G52	e	2	-0.004712206305965196	0.004712206305965196	1.0	0.011807787615901913	0.19	0.003333846682770909	0.003333846682770909	2.0	0.017360282786379324	0.18	-0.004712206305965196	0.004712206305965196	1.0	0.011807787615901913	0.19
G54-G96	G54	G96	e	2	0.006378330081512064	0.006378330081512064	1.0	0.01576231980351729	0.19	0.00589483142592563	0.00589483142592563	2.0	0.01730279731144188	0.19	0.006378330081512064	0.006378330081512064	1.0	0.01576231980351729	0.19
G98-G38	G98	G38	e	2	-0.001809377151155637	0.001809377151155637	1.0	0.005573584608726235	0.19	-0.00045339757184619276	0.00045339757184619276	2.0	0.0024474268783012893	0.06	-0.001809377151155637	0.001809377151155637	1.0	0.005573584608726235	0.19
G77-G9	G77	G9	e	2	-6.42611151497684e-05	6.42611151497684e-05	1.0	0.000507816156669596	0.03	-0.001885336301746645	0.001885336301746645	2.0	0.005232876510275152	0.19	-0.001885336301746645	0.001885336301746645	2.0	0.005232876510275152	0.19
G8-G76	G8	G76	e	2	-0.009686335101321185	0.009686335101321185	1.0	0.025599601910615753	0.19	-0.006376819358435116	0.006376819358435116	2.0	0.016341751555041	0.19	-0.009686335101321185	0.009686335101321185	1.0	0.025599601910615753	0.19
G43-G49	G43	G49	e	2	0.004008957666156098	0.004008957666156098	1.0	0.012333108505753605	0.19	-0.0003111961488252352	0.0003111961488252352	2.0	0.006007188066370426	0.14	0.004008957666156098	0.004008957666156098	1.0	0.012333108505753605	0.19
G45-G30	G45	G30	e	2	0.007162249100321616	0.007162249100321616	1.0	0.017690738507279143	0.19	-1.960350291443513e-05	1.960350291443513e-05	2.0	0.008501065828119556	0.08	0.007162249100321616	0.007162249100321616	1.0	0.017690738507279143	0.19
G52-G3	G52	G3	e	2	-0.003280969751478234	0.003280969751478234	1.0	0.014349906066004609	0.15	-0.0051700273397135635	0.0051700273397135635	2.0	0.01806664766108311	0.19	-0.0051700273397135635	0.0051700273397135635	2.0	0.01806664766108311	0.19
G31-G37	G31	G37	e	2	0.006818915101653781	0.006818915101653781	1.0	0.019101551090805805	0.19	0.005567362422994139	0.005567362422994139	2.0	0.018181368546297032	0.16	0.006818915101653781	0.006818915101653781	1.0	0.019101551090805805	0.19
G80-G47	G80	G47	e	2	0.004631299211639775	0.004631299211639775	1.0	0.015473352916826609	0.15	0.007920966409483724	0.007920966409483724	2.0	0.02172698792992792	0.19	0.007920966409483724	0.007920966409483724	2.0	0.02172698792992792	0.19
G40-G59	G40	G59	e	2	0.004063706079503492	0.004063706079503492	1.0	0.011803052276601663	0.19	0.0008583862881712493	0.0008583862881712493	2.0	0.003670163413193046	0.06	0.004063706079503492	0.004063706079503492	1.0	0.011803052276601663	0.19
G4-G90	G4	G90	e	2	0.0022869406554909513	0.0022869406554909513	1.0	0.01206653932000005	0.12	0.0050210807373175645	0.0050210807373175645	2.0	0.014362983945614737	0.19	0.0050210807373175645	0.0050210807373175645	2.0	0.014362983945614737	0.19
G100-G64	G100	G64	e	2	-0.0038242743921647446	0.0038242743921647446	1.0	0.013730572101506473	0.19	0.0014091220806153474	0.0014091220806153474	2.0	0.008452350377212111	0.08	-0.0038242743921647446	0.0038242743921647446	1.0	0.013730572101506473	0.19
G21-G47	G21	G47	e	2	-0.00458843135855829	0.00458843135855829	1.0	0.012403600904248323	0.19	-0.0004130964781761936	0.0004130964781761936	2.0	0.005046452147298877	0.05	-0.00458843135855829	0.00458843135855829	1.0	0.012403600904248323	0.19
G35-G27	G35	G27	e	2	0.0027813849422464536	0.0027813849422464536	1.0	0.012328195836167937	0.19	-0.0021852663893476483	0.0021852663893476483	2.0	0.014080290554047447	0.16	0.0027813849422464536	0.0027813849422464536	1.0	0.012328195836167937	0.19
G62-G49	G62	G49	e	2	-0.006400368994206722	0.006400368994206722	1.0	0.0163409713539262	0.19	-0.0027960596179284077	0.0027960596179284077	2.0	0.011795075471281946	0.14	-0.006400368994206722	0.006400368994206722	1.0	0.0163409713539262	0.19
G69-G96	G69	G96	e	2	-0.004857561601955129	0.004857561601955129	1.0	0.012663242953387627	0.19	0.0006287250303485446	0.0006287250303485446	2.0	0.0044492356543535646	0.06	-0.004857561601955129	0.004857561601955129	1.0	0.012663242953387627	0.19
G99-G94	G99	G94	e	2	-0.0005100197801362499	0.0005100197801362499	1.0	0.004015470234074564	0.06	-0.003882116688799006	0.003882116688799006	2.0	0.01155374512692103	0.19	-0.003882116688799006	0.003882116688799006	2.0	0.01155374512692103	0.19
G36-G74	G36	G74	e	2	0.0005430736338834122	0.0005430736338834122	1.0	0.011966912437770831	0.21	0.000819750482857166	0.000819750482857166	2.0	0.008503263910974397	0.19	0.000819750482857166	0.000819750482857166	2.0	0.008503263910974397	0.19
G1-G27	G1	G27	e	2	0.0034291263071408893	0.0034291263071408893	1.0	0.009890399589409486	0.19	-0.0006679109689348296	0.0006679109689348296	2.0	0.004141617568924522	0.06	0.0034291263071408893	0.0034291263071408893	1.0	0.009890399589409486	0.19
G69-G99	G69	G99	e	2	-7.057259708581059e-05	7.057259708581059e-05	1.0	0.0007057259708581055	0.01	-0.005018795129783354	0.005018795129783354	2.0	0.015799435956619923	0.19	-0.005018795129783354	0.005018795129783354	2.0	0.015799435956619923	0.19
G39-G12	G39	G12	e	2	-0.005348889133793817	0.005348889133793817	1.0	0.014326330031426604	0.19	-0.0017763012715752743	0.0017763012715752743	2.0	0.00757373512706929	0.09	-0.005348889133793817	0.005348889133793817	1.0	0.014326330031426604	0.19
G65-G12	G65	G12	e	2	0.001186056585191767	0.001186056585191767	1.0	0.004215290379613872	0.09	0.004861178891230089	0.004861178891230089	2.0	0.01447409359808737	0.19	0.004861178891230089	0.004861178891230089	2.0	0.01447409359808737	0.19
G53-G99	G53	G99	e	2	-0.007194267229375348	0.007194267229375348	1.0	0.01922350277700046	0.19	-0.0002990662058455083	0.0002990662058455083	2.0	0.0036723143656204444	0.02	-0.007194267229375348	0.007194267229375348	1.0	0.01922350277700046	0.19
G73-G3	G73	G3	e	2	0.005305779240510743	0.005305779240510743	1.0	0.013581261916811659	0.19	0.0023639558888438445	0.0023639558888438445	2.0	0.013468042845416917	0.18	0.005305779240510743	0.005305779240510743	1.0	0.013581261916811659	0.19
G2-G99	G2	G99	e	2	0.0009572754032254331	0.0009572754032254331	1.0	0.004988320956520592	0.06	0.01044136103161187	0.01044136103161187	2.0	0.027723534374226266	0.19	0.01044136103161187	0.01044136103161187	2.0	0.027723534374226266	0.19
G50-G94	G50	G94	e	2	0.005555266533000696	0.005555266533000696	1.0	0.014926792703091081	0.19	0.002927353917538168	0.002927353917538168	2.0	0.011514581837428275	0.14	0.005555266533000696	0.005555266533000696	1.0	0.014926792703091081	0.19
G51-G18	G51	G18	e	2	-0.005693533985576422	0.005693533985576422	1.0	0.017181506902487167	0.19	-0.0011880032496002337	0.0011880032496002337	2.0	0.017434070231403507	0.13	-0.005693533985576422	0.005693533985576422	1.0	0.017181506902487167	0.19
G47-G26	G47	G26	e	2	0.0050567903201665775	0.0050567903201665775	1.0	0.014966393261212472	0.19	-0.0004283134905140611	0.0004283134905140611	2.0	0.007588262476820536	0.08	0.0050567903201665775	0.0050567903201665775	1.0	0.014966393261212472	0.19
G97-G17	G97	G17	e	2	-0.005931957057903479	0.005931957057903479	1.0	0.014434132479073606	0.19	-0.0022061324457339176	0.0022061324457339176	2.0	0.009447993015441759	0.09	-0.005931957057903479	0.005931957057903479	1.0	0.014434132479073606	0.19
G65-G70	G65	G70	e	2	0.0014375596997053723	0.0014375596997053723	1.0	0.005178693899346408	0.13	0.003582490830473302	0.003582490830473302	2.0	0.009849275092261016	0.19	0.003582490830473302	0.003582490830473302	2.0	0.009849275092261016	0.19
G25-G18	G25	G18	e	2	-0.005769108567431851	0.005769108567431851	1.0	0.0177253522464458	0.19	-0.0017181042074738632	0.0017181042074738632	2.0	0.009071001034404452	0.04	-0.005769108567431851	0.005769108567431851	1.0	0.0177253522464458	0.19
G18-G75	G18	G75	e	2	-0.00371544835892101	0.00371544835892101	1.0	0.013817537739402077	0.13	-0.005830233872979709	0.005830233872979709	2.0	0.016918459225771076	0.19	-0.005830233872979709	0.005830233872979709	2.0	0.016918459225771076	0.19
G1-G50	G1	G50	e	2	-0.00037206257714295267	0.00037206257714295267	1.0	0.003164977088397121	0.06	-0.0037899664074628465	0.0037899664074628465	2.0	0.00993992581917818	0.19	-0.0037899664074628465	0.0037899664074628465	2.0	0.00993992581917818	0.19
G100-G45	G100	G45	e	2	0.0021108094842249335	0.0021108094842249335	1.0	0.007844699314359644	0.15	-0.004284801858120439	0.004284801858120439	2.0	0.012462274825643558	0.19	-0.004284801858120439	0.004284801858120439	2.0	0.012462274825643558	0.19
G93-G73	G93	G73	e	2	0.0031643312663399282	0.0031643312663399282	1.0	0.008561824698993858	0.19	0.0012626083390221785	0.0012626083390221785	2.0	0.006723823957685968	0.07	0.0031643312663399282	0.0031643312663399282	1.0	0.008561824698993858	0.19
G69-G4	G69	G4	e	2	-0.004476339298885972	0.004476339298885972	1.0	0.017404048178275466	0.12	-0.004736040443280357	0.004736040443280357	2.0	0.012510975124312294	0.19	-0.004736040443280357	0.004736040443280357	2.0	0.012510975124312294	0.19
G77-G26	G77	G26	e	2	-0.00038370999713329036	0.00038370999713329036	1.0	0.0182074903510347	0.18	0.0034588566397974058	0.0034588566397974058	2.0	0.015347660468019535	0.19	0.0034588566397974058	0.0034588566397974058	2.0	0.015347660468019535	0.19
G90-G54	G90	G54	e	2	9.944090406818725e-05	9.944090406818725e-05	1.0	0.0009359375850990487	0.02	0.0030132225556332576	0.0030132225556332576	2.0	0.007753029642759886	0.19	0.0030132225556332576	0.0030132225556332576	2.0	0.007753029642759886	0.19
G57-G87	G57	G87	e	2	-0.0025858322019914983	0.0025858322019914983	1.0	0.00790959978329609	0.19						-0.0025858322019914983	0.0025858322019914983	1.0	0.00790959978329609	0.19
G93-G99	G93	G99	e	2	0.001102059282842452	0.001102059282842452	1.0	0.00953140036392069	0.07	0.003912268699137976	0.003912268699137976	2.0	0.011665035515489456	0.19	0.003912268699137976	0.003912268699137976	2.0	0.011665035515489456	0.19
G83-G32	G83	G32	e	2	0.0006811866783077899	0.0006811866783077899	1.0	0.0020687705780431825	0.19	5.462341773100125e-05	5.462341773100125e-05	2.0	0.0004348468343007413	0.03	0.0006811866783077899	0.0006811866783077899	1.0	0.0020687705780431825	0.19
G70-G26	G70	G26	e	2	-0.005628154706278517	0.005628154706278517	1.0	0.014752653855235222	0.19	-0.0017713879860241	0.0017713879860241	2.0	0.011703516887420757	0.07	-0.005628154706278517	0.005628154706278517	1.0	0.014752653855235222	0.19
G2-G93	G2	G93	e	2	-0.0008395815169408196	0.0008395815169408196	1.0	0.00659597493601236	0.03	0.005165200289893242	0.005165200289893242	2.0	0.013502006189588588	0.19	0.005165200289893242	0.005165200289893242	2.0	0.013502006189588588	0.19
G25-G46	G25	G46	e	2	-0.0001002983120049491	0.0001002983120049491	1.0	0.018990266937800853	0.07	0.006344353901626976	0.006344353901626976	2.0	0.021989047368616038	0.19	0.006344353901626976	0.006344353901626976	2.0	0.021989047368616038	0.19
G25-G70	G25	G70	e	2	0.0030004744186226686	0.0030004744186226686	1.0	0.00992276527014684	0.14	-0.0032828836920970397	0.0032828836920970397	2.0	0.012693061490995704	0.19	-0.0032828836920970397	0.0032828836920970397	2.0	0.012693061490995704	0.19
G60-G27	G60	G27	e	2	0.006460587276657676	0.006460587276657676	1.0	0.0198790201764495	0.19						0.006460587276657676	0.006460587276657676	1.0	0.0198790201764495	0.19
G95-G53	G95	G53	e	2	-0.0024166105334097643	0.0024166105334097643	1.0	0.006734654803367602	0.18	0.0030760277676759066	0.0030760277676759066	2.0	0.00868179872871602	0.19	0.0030760277676759066	0.0030760277676759066	2.0	0.00868179872871602	0.19
G60-G79	G60	G79	e	2	0.00041645544569545974	0.00041645544569545974	1.0	0.002422912838262225	0.04	0.003843298927823765	0.003843298927823765	2.0	0.011061665212827473	0.19	0.003843298927823765	0.003843298927823765	2.0	0.011061665212827473	0.19
G35-G30	G35	G30	e	2	-0.001481210193997861	0.001481210193997861	1.0	0.007126802440365441	0.14	0.004247518631895357	0.004247518631895357	2.0	0.015834616989867274	0.19	0.004247518631895357	0.004247518631895357	2.0	0.015834616989867274	0.19
G67-G63	G67	G63	e	2	-0.002237668024381793	0.002237668024381793	1.0	0.00873374657880454	0.11	-0.0060523824963663085	0.0060523824963663085	2.0	0.01664292862200065	0.19	-0.0060523824963663085	0.0060523824963663085	2.0	0.01664292862200065	0.19
G90-G32	G90	G32	e	2	0.0006822706102732417	0.0006822706102732417	1.0	0.0017184867187787433	0.19						0.0006822706102732417	0.0006822706102732417	1.0	0.0017184867187787433	0.19
