Cause-Effect	Cause	Effect	Test	Lag	Bootstrap:Mean1	AbsBootstrap:Mean1	Coef1	Bootstrap:Std1	Bootstrap:Freq1	Bootstrap:Mean2	AbsBootstrap:Mean2	Coef2	Bootstrap:Std2	Bootstrap:Freq2	Bootstrap:Mean	AbsBootstrap:Mean	Coef	Bootstrap:Std	Bootstrap:Freq
G93-G88	G93	G88	e	2	0.0037417280653446344	0.0037417280653446344	1.0	0.018568855405656535	0.04						0.0037417280653446344	0.0037417280653446344	1.0	0.018568855405656535	0.04
G28-G10	G28	G10	e	2	0.0038822765526764108	0.0038822765526764108	1.0	0.019317299243793416	0.04						0.0038822765526764108	0.0038822765526764108	1.0	0.019317299243793416	0.04
G30-G42	G30	G42	e	2	-0.004665031332148054	0.004665031332148054	1.0	0.02335841007729064	0.04	-0.0016041793704489587	0.0016041793704489587	2.0	0.016041793704489583	0.01	-0.004665031332148054	0.004665031332148054	1.0	0.02335841007729064	0.04
G90-G64	G90	G64	e	2	-0.004645209801717003	0.004645209801717003	1.0	0.023059600244984085	0.04						-0.004645209801717003	0.004645209801717003	1.0	0.023059600244984085	0.04
G39-G52	G39	G52	e	2	0.006298732514428889	0.006298732514428889	1.0	0.031272849896028986	0.04						0.006298732514428889	0.006298732514428889	1.0	0.031272849896028986	0.04
G30-G87	G30	G87	e	2	-0.003999028140131016	0.003999028140131016	1.0	0.01986358738397146	0.04						-0.003999028140131016	0.003999028140131016	1.0	0.01986358738397146	0.04
G29-G76	G29	G76	e	2	-0.006883312111612778	0.006883312111612778	1.0	0.034130732253438885	0.04						-0.006883312111612778	0.006883312111612778	1.0	0.034130732253438885	0.04
G37-G10	G37	G10	e	2	-0.004884543218967836	0.004884543218967836	1.0	0.0244501437409428	0.04						-0.004884543218967836	0.004884543218967836	1.0	0.0244501437409428	0.04
G90-G98	G90	G98	e	2	0.006364139198762348	0.006364139198762348	1.0	0.031343938244992875	0.04						0.006364139198762348	0.006364139198762348	1.0	0.031343938244992875	0.04
G64-G57	G64	G57	e	2	-0.0048220764586154475	0.0048220764586154475	1.0	0.0239803675496738	0.04						-0.0048220764586154475	0.0048220764586154475	1.0	0.0239803675496738	0.04
G29-G48	G29	G48	e	2	-0.005443161694899705	0.005443161694899705	1.0	0.02730947126791102	0.04						-0.005443161694899705	0.005443161694899705	1.0	0.02730947126791102	0.04
G41-G67	G41	G67	e	2	-0.004726793006302089	0.004726793006302089	1.0	0.02349392431900853	0.04						-0.004726793006302089	0.004726793006302089	1.0	0.02349392431900853	0.04
G65-G94	G65	G94	e	2	-0.005043750243312312	0.005043750243312312	1.0	0.02485642693510531	0.04						-0.005043750243312312	0.005043750243312312	1.0	0.02485642693510531	0.04
G37-G14	G37	G14	e	2	-0.0012398696524660794	0.0012398696524660794	1.0	0.006204947550957234	0.04						-0.0012398696524660794	0.0012398696524660794	1.0	0.006204947550957234	0.04
G31-G52	G31	G52	e	2	0.007443679670706946	0.007443679670706946	1.0	0.03693982311904256	0.04	0.004512245455991004	0.004512245455991004	2.0	0.02588473549405975	0.03	0.007443679670706946	0.007443679670706946	1.0	0.03693982311904256	0.04
G92-G86	G92	G86	e	2	-0.0036260979882053223	0.0036260979882053223	1.0	0.018084541280664754	0.04						-0.0036260979882053223	0.0036260979882053223	1.0	0.018084541280664754	0.04
G29-G23	G29	G23	e	2	0.004102281683838415	0.004102281683838415	1.0	0.021030446603563048	0.04						0.004102281683838415	0.004102281683838415	1.0	0.021030446603563048	0.04
G42-G92	G42	G92	e	2	-0.00339535932383678	0.00339535932383678	1.0	0.017039478571025155	0.04						-0.00339535932383678	0.00339535932383678	1.0	0.017039478571025155	0.04
G63-G39	G63	G39	e	2	-0.004102570050545449	0.004102570050545449	1.0	0.020280521438250865	0.04						-0.004102570050545449	0.004102570050545449	1.0	0.020280521438250865	0.04
G28-G30	G28	G30	e	2	0.005290187856458391	0.005290187856458391	1.0	0.026190768320968755	0.04						0.005290187856458391	0.005290187856458391	1.0	0.026190768320968755	0.04
G34-G29	G34	G29	e	2	-0.004746477087394368	0.004746477087394368	1.0	0.02351241625470208	0.04						-0.004746477087394368	0.004746477087394368	1.0	0.02351241625470208	0.04
G64-G58	G64	G58	e	2	0.004031888567687225	0.004031888567687225	1.0	0.020277081107318306	0.04						0.004031888567687225	0.004031888567687225	1.0	0.020277081107318306	0.04
G72-G73	G72	G73	e	2	0.0040738333193272	0.0040738333193272	1.0	0.020080829383470104	0.04	0.000155933106241151	0.000155933106241151	2.0	0.014773060327982994	0.02	0.0040738333193272	0.0040738333193272	1.0	0.020080829383470104	0.04
G57-G97	G57	G97	e	2	-0.002225532116867309	0.002225532116867309	1.0	0.011060994033155618	0.04						-0.002225532116867309	0.002225532116867309	1.0	0.011060994033155618	0.04
G42-G55	G42	G55	e	2	-0.0023607000455002736	0.0023607000455002736	1.0	0.013625622939734822	0.03	-0.003816723305000595	0.003816723305000595	2.0	0.018906319810887716	0.04	-0.003816723305000595	0.003816723305000595	2.0	0.018906319810887716	0.04
G56-G2	G56	G2	e	2	0.0025152270096418738	0.0025152270096418738	1.0	0.012824210901256829	0.04	0.000490279566264319	0.000490279566264319	2.0	0.004902795662643187	0.01	0.0025152270096418738	0.0025152270096418738	1.0	0.012824210901256829	0.04
G61-G68	G61	G68	e	2	-0.005376251467794575	0.005376251467794575	1.0	0.02652703621486749	0.04	-0.0007167809248649037	0.0007167809248649037	2.0	0.007167809248649034	0.01	-0.005376251467794575	0.005376251467794575	1.0	0.02652703621486749	0.04
G23-G70	G23	G70	e	2	0.0031056768918122433	0.0031056768918122433	1.0	0.016625844231778365	0.04						0.0031056768918122433	0.0031056768918122433	1.0	0.016625844231778365	0.04
G46-G44	G46	G44	e	2	-0.004579546435511628	0.004579546435511628	1.0	0.022773823166148063	0.04						-0.004579546435511628	0.004579546435511628	1.0	0.022773823166148063	0.04
G89-G48	G89	G48	e	2	0.0047332478444553384	0.0047332478444553384	1.0	0.02332460557169215	0.04	0.0006790847036564695	0.0006790847036564695	2.0	0.006790847036564693	0.01	0.0047332478444553384	0.0047332478444553384	1.0	0.02332460557169215	0.04
G44-G95	G44	G95	e	2	0.003955398027865449	0.003955398027865449	1.0	0.01958409167908569	0.04						0.003955398027865449	0.003955398027865449	1.0	0.01958409167908569	0.04
G25-G36	G25	G36	e	2	0.009390170847066389	0.009390170847066389	1.0	0.047284251202938866	0.04						0.009390170847066389	0.009390170847066389	1.0	0.047284251202938866	0.04
G25-G27	G25	G27	e	2	-0.005081965706201968	0.005081965706201968	1.0	0.025147515386946675	0.04						-0.005081965706201968	0.005081965706201968	1.0	0.025147515386946675	0.04
G17-G72	G17	G72	e	2	-0.00574956867301671	0.00574956867301671	1.0	0.028672468106628924	0.04						-0.00574956867301671	0.00574956867301671	1.0	0.028672468106628924	0.04
G69-G59	G69	G59	e	2	-0.002662594943634883	0.002662594943634883	1.0	0.013764201849884503	0.04						-0.002662594943634883	0.002662594943634883	1.0	0.013764201849884503	0.04
G61-G46	G61	G46	e	2	-0.007307832710587411	0.007307832710587411	1.0	0.03604452586153007	0.04						-0.007307832710587411	0.007307832710587411	1.0	0.03604452586153007	0.04
G95-G26	G95	G26	e	2	-0.0061755544874014	0.0061755544874014	1.0	0.030614831430927882	0.04						-0.0061755544874014	0.0061755544874014	1.0	0.030614831430927882	0.04
G46-G6	G46	G6	e	2	0.0005356765055737074	0.0005356765055737074	1.0	0.002715714593731429	0.04						0.0005356765055737074	0.0005356765055737074	1.0	0.002715714593731429	0.04
G95-G16	G95	G16	e	2	0.004721257853248553	0.004721257853248553	1.0	0.02379333957375851	0.04	0.002809777083502099	0.002809777083502099	2.0	0.01642063534483782	0.03	0.004721257853248553	0.004721257853248553	1.0	0.02379333957375851	0.04
G24-G49	G24	G49	e	2	-0.003641810826408636	0.003641810826408636	1.0	0.018344479946723304	0.04						-0.003641810826408636	0.003641810826408636	1.0	0.018344479946723304	0.04
G95-G42	G95	G42	e	2	-0.004823078608697034	0.004823078608697034	1.0	0.02426788331721766	0.04	-0.005911270030334357	0.005911270030334357	2.0	0.02915374381355997	0.04	-0.005911270030334357	0.005911270030334357	2.0	0.02915374381355997	0.04
G69-G10	G69	G10	e	2	0.005427900752898829	0.005427900752898829	1.0	0.0271324384967419	0.04						0.005427900752898829	0.005427900752898829	1.0	0.0271324384967419	0.04
G26-G18	G26	G18	e	2	0.0050103250813772595	0.0050103250813772595	1.0	0.024836571688783532	0.04	0.0011378892621382905	0.0011378892621382905	2.0	0.011378892621382907	0.01	0.0050103250813772595	0.0050103250813772595	1.0	0.024836571688783532	0.04
G96-G5	G96	G5	e	2	-0.005302719285144065	0.005302719285144065	1.0	0.027284107862630996	0.04						-0.005302719285144065	0.005302719285144065	1.0	0.027284107862630996	0.04
G47-G60	G47	G60	e	2	0.0034751427446492646	0.0034751427446492646	1.0	0.017970222683628568	0.04	0.0009450130274539309	0.0009450130274539309	2.0	0.0094501302745393	0.01	0.0034751427446492646	0.0034751427446492646	1.0	0.017970222683628568	0.04
G77-G90	G77	G90	e	2	-0.0059357835883008594	0.0059357835883008594	1.0	0.029265096149335108	0.04	-0.004791264052952184	0.004791264052952184	2.0	0.027862572053511704	0.03	-0.0059357835883008594	0.0059357835883008594	1.0	0.029265096149335108	0.04
G44-G28	G44	G28	e	2	-0.003990470898607884	0.003990470898607884	1.0	0.02020969192106842	0.04	-0.0007687110476700862	0.0007687110476700862	2.0	0.007687110476700869	0.01	-0.003990470898607884	0.003990470898607884	1.0	0.02020969192106842	0.04
G89-G96	G89	G96	e	2	0.004167729907674384	0.004167729907674384	1.0	0.020671539384297933	0.04						0.004167729907674384	0.004167729907674384	1.0	0.020671539384297933	0.04
G47-G89	G47	G89	e	2	0.0064565613891628265	0.0064565613891628265	1.0	0.03195801165417938	0.04						0.0064565613891628265	0.0064565613891628265	1.0	0.03195801165417938	0.04
G83-G41	G83	G41	e	2	-0.003116422973787992	0.003116422973787992	1.0	0.01566045596259654	0.04	0.0024618535022845546	0.0024618535022845546	2.0	0.014087922164042381	0.03	-0.003116422973787992	0.003116422973787992	1.0	0.01566045596259654	0.04
G60-G59	G60	G59	e	2	0.002595701154911082	0.002595701154911082	1.0	0.01350005166128152	0.04						0.002595701154911082	0.002595701154911082	1.0	0.01350005166128152	0.04
G79-G25	G79	G25	e	2	0.003852327784643667	0.003852327784643667	1.0	0.019292700808005377	0.04						0.003852327784643667	0.003852327784643667	1.0	0.019292700808005377	0.04
G83-G59	G83	G59	e	2	-0.002579040086960933	0.002579040086960933	1.0	0.012840462348400524	0.04	-0.0008343390409016073	0.0008343390409016073	2.0	0.008343390409016074	0.01	-0.002579040086960933	0.002579040086960933	1.0	0.012840462348400524	0.04
G47-G33	G47	G33	e	2	-0.00246731584892195	0.00246731584892195	1.0	0.012309029740073054	0.04						-0.00246731584892195	0.00246731584892195	1.0	0.012309029740073054	0.04
G71-G73	G71	G73	e	2	-0.00510435821272065	0.00510435821272065	1.0	0.025998432140208524	0.04	-0.0008560072144986452	0.0008560072144986452	2.0	0.008560072144986452	0.01	-0.00510435821272065	0.00510435821272065	1.0	0.025998432140208524	0.04
G46-G67	G46	G67	e	2	0.0033590641536191774	0.0033590641536191774	1.0	0.01682774639747511	0.04	-0.0016077926834437628	0.0016077926834437628	2.0	0.011410088937886741	0.02	0.0033590641536191774	0.0033590641536191774	1.0	0.01682774639747511	0.04
G45-G7	G45	G7	e	2	0.00455696539504263	0.00455696539504263	1.0	0.022623100205314748	0.04	-0.0032883887052558287	0.0032883887052558287	2.0	0.0234432885946387	0.02	0.00455696539504263	0.00455696539504263	1.0	0.022623100205314748	0.04
G95-G81	G95	G81	e	2	-0.00479224666567436	0.00479224666567436	1.0	0.025368639367991875	0.04	-0.0024045993654891904	0.0024045993654891904	2.0	0.0174925457487194	0.02	-0.00479224666567436	0.00479224666567436	1.0	0.025368639367991875	0.04
G4-G86	G4	G86	e	2	0.0025330085675227495	0.0025330085675227495	1.0	0.012747653431949973	0.04						0.0025330085675227495	0.0025330085675227495	1.0	0.012747653431949973	0.04
G85-G14	G85	G14	e	2	0.0018548095127318294	0.0018548095127318294	1.0	0.009661628270041273	0.04						0.0018548095127318294	0.0018548095127318294	1.0	0.009661628270041273	0.04
G100-G47	G100	G47	e	2	0.0052705199764582775	0.0052705199764582775	1.0	0.026256973481974543	0.04						0.0052705199764582775	0.0052705199764582775	1.0	0.026256973481974543	0.04
G100-G41	G100	G41	e	2	-0.001981055875016602	0.001981055875016602	1.0	0.01019703221819552	0.04						-0.001981055875016602	0.001981055875016602	1.0	0.01019703221819552	0.04
G55-G47	G55	G47	e	2	0.00647731343721494	0.00647731343721494	1.0	0.032475755461854376	0.04						0.00647731343721494	0.00647731343721494	1.0	0.032475755461854376	0.04
G55-G42	G55	G42	e	2	-0.0052589308069270835	0.0052589308069270835	1.0	0.0260838088747914	0.04						-0.0052589308069270835	0.0052589308069270835	1.0	0.0260838088747914	0.04
G75-G70	G75	G70	e	2	-0.00315226639071919	0.00315226639071919	1.0	0.015523599720485885	0.04						-0.00315226639071919	0.00315226639071919	1.0	0.015523599720485885	0.04
G57-G4	G57	G4	e	2	0.004642340563141318	0.004642340563141318	1.0	0.0230111619999876	0.04						0.004642340563141318	0.004642340563141318	1.0	0.0230111619999876	0.04
G3-G66	G3	G66	e	2	-0.004911380280441809	0.004911380280441809	1.0	0.02431928172018115	0.04	0.0006542662256916829	0.0006542662256916829	2.0	0.006542662256916831	0.01	-0.004911380280441809	0.004911380280441809	1.0	0.02431928172018115	0.04
G3-G99	G3	G99	e	2	-0.003865106646506896	0.003865106646506896	1.0	0.01922580537791737	0.04						-0.003865106646506896	0.003865106646506896	1.0	0.01922580537791737	0.04
G85-G4	G85	G4	e	2	0.0050627554981025474	0.0050627554981025474	1.0	0.024996440781396418	0.04						0.0050627554981025474	0.0050627554981025474	1.0	0.024996440781396418	0.04
G54-G45	G54	G45	e	2	-0.004438372599303024	0.004438372599303024	1.0	0.022247998399747893	0.04						-0.004438372599303024	0.004438372599303024	1.0	0.022247998399747893	0.04
G4-G11	G4	G11	e	2	-0.00033731148189280525	0.00033731148189280525	1.0	0.0018169352734783875	0.04						-0.00033731148189280525	0.00033731148189280525	1.0	0.0018169352734783875	0.04
G57-G42	G57	G42	e	2	0.005005031995333124	0.005005031995333124	1.0	0.02492093467408957	0.04						0.005005031995333124	0.005005031995333124	1.0	0.02492093467408957	0.04
G99-G55	G99	G55	e	2	0.0035539053531408087	0.0035539053531408087	1.0	0.017702781619898588	0.04						0.0035539053531408087	0.0035539053531408087	1.0	0.017702781619898588	0.04
G46-G89	G46	G89	e	2	-0.0057795609419618275	0.0057795609419618275	1.0	0.0285407745071955	0.04	-0.001506595156526145	0.001506595156526145	2.0	0.015065951565261445	0.01	-0.0057795609419618275	0.0057795609419618275	1.0	0.0285407745071955	0.04
G53-G26	G53	G26	e	2	0.0044813875099424345	0.0044813875099424345	1.0	0.022410986678297207	0.04						0.0044813875099424345	0.0044813875099424345	1.0	0.022410986678297207	0.04
G74-G66	G74	G66	e	2	-0.004382265330899692	0.004382265330899692	1.0	0.022321125176078722	0.04						-0.004382265330899692	0.004382265330899692	1.0	0.022321125176078722	0.04
G53-G15	G53	G15	e	2	0.0013819136200323872	0.0013819136200323872	1.0	0.006921628278620656	0.04	0.0006097164804853085	0.0006097164804853085	2.0	0.00463236695284042	0.02	0.0013819136200323872	0.0013819136200323872	1.0	0.006921628278620656	0.04
G5-G30	G5	G30	e	2	-0.005349984849256699	0.005349984849256699	1.0	0.0263658328859698	0.04						-0.005349984849256699	0.005349984849256699	1.0	0.0263658328859698	0.04
G5-G35	G5	G35	e	2	-0.004959694609959438	0.004959694609959438	1.0	0.02477440990801133	0.04						-0.004959694609959438	0.004959694609959438	1.0	0.02477440990801133	0.04
G57-G68	G57	G68	e	2	-0.005115101579823595	0.005115101579823595	1.0	0.02578989921225131	0.04						-0.005115101579823595	0.005115101579823595	1.0	0.02578989921225131	0.04
G99-G18	G99	G18	e	2	-0.005055466671258239	0.005055466671258239	1.0	0.025149233304246763	0.04						-0.005055466671258239	0.005055466671258239	1.0	0.025149233304246763	0.04
G5-G88	G5	G88	e	2	0.00319407014488725	0.00319407014488725	1.0	0.015880986059182936	0.04	-0.0008428216527578432	0.0008428216527578432	2.0	0.008428216527578433	0.01	0.00319407014488725	0.00319407014488725	1.0	0.015880986059182936	0.04
G17-G58	G17	G58	e	2	-0.004434039484383476	0.004434039484383476	1.0	0.022006555671594267	0.04						-0.004434039484383476	0.004434039484383476	1.0	0.022006555671594267	0.04
G60-G35	G60	G35	e	2	0.006413874482077227	0.006413874482077227	1.0	0.03179576704584666	0.04						0.006413874482077227	0.006413874482077227	1.0	0.03179576704584666	0.04
G63-G86	G63	G86	e	2	0.002729185868474509	0.002729185868474509	1.0	0.013507053389852756	0.04	0.0004850358523154959	0.0004850358523154959	2.0	0.004850358523154958	0.01	0.002729185868474509	0.002729185868474509	1.0	0.013507053389852756	0.04
G24-G15	G24	G15	e	2	-0.0007001826445397125	0.0007001826445397125	1.0	0.003581549092293803	0.04						-0.0007001826445397125	0.0007001826445397125	1.0	0.003581549092293803	0.04
G44-G97	G44	G97	e	2	-0.002312341640919249	0.002312341640919249	1.0	0.011678576149345801	0.04						-0.002312341640919249	0.002312341640919249	1.0	0.011678576149345801	0.04
G10-G5	G10	G5	e	2	0.003453970475048734	0.003453970475048734	1.0	0.020339759182724036	0.03	0.005802722643611626	0.005802722643611626	2.0	0.02873684291231134	0.04	0.005802722643611626	0.005802722643611626	2.0	0.02873684291231134	0.04
G1-G47	G1	G47	e	2	0.0012137350697876174	0.0012137350697876174	1.0	0.012137350697876173	0.01	0.005552225368714358	0.005552225368714358	2.0	0.02764704904008169	0.04	0.005552225368714358	0.005552225368714358	2.0	0.02764704904008169	0.04
G71-G38	G71	G38	e	2	-0.0007486944324102056	0.0007486944324102056	1.0	0.0053992750740711705	0.02	-0.0017246612538819397	0.0017246612538819397	2.0	0.008556980531698321	0.04	-0.0017246612538819397	0.0017246612538819397	2.0	0.008556980531698321	0.04
G21-G41	G21	G41	e	2	-0.002032018556671597	0.002032018556671597	1.0	0.011710060323782743	0.03						-0.002032018556671597	0.002032018556671597	1.0	0.011710060323782743	0.03
G76-G90	G76	G90	e	2	-0.0011798009334977057	0.0011798009334977057	1.0	0.011798009334977058	0.01	-0.004867332796816622	0.004867332796816622	2.0	0.027867872123686244	0.03	-0.004867332796816622	0.004867332796816622	2.0	0.027867872123686244	0.03
G78-G51	G78	G51	e	2						0.005270422086244047	0.005270422086244047	2.0	0.030565550039848247	0.03	0.005270422086244047	0.005270422086244047	2.0	0.030565550039848247	0.03
G77-G71	G77	G71	e	2						-0.004029440121248671	0.004029440121248671	2.0	0.023043745912601075	0.03	-0.004029440121248671	0.004029440121248671	2.0	0.023043745912601075	0.03
G77-G30	G77	G30	e	2						-0.0033177910693256147	0.0033177910693256147	2.0	0.01918311585731554	0.03	-0.0033177910693256147	0.0033177910693256147	2.0	0.01918311585731554	0.03
G77-G14	G77	G14	e	2						-0.000649264401457122	0.000649264401457122	2.0	0.0037196753463273257	0.03	-0.000649264401457122	0.000649264401457122	2.0	0.0037196753463273257	0.03
G3-G83	G3	G83	e	2						-0.004221223496865976	0.004221223496865976	2.0	0.02434572367772246	0.03	-0.004221223496865976	0.004221223496865976	2.0	0.02434572367772246	0.03
G86-G10	G86	G10	e	2						0.003721856530641505	0.003721856530641505	2.0	0.022625288874645634	0.03	0.003721856530641505	0.003721856530641505	2.0	0.022625288874645634	0.03
G86-G91	G86	G91	e	2						0.004030220206024008	0.004030220206024008	2.0	0.023390068975927682	0.03	0.004030220206024008	0.004030220206024008	2.0	0.023390068975927682	0.03
G40-G83	G40	G83	e	2						-0.004962693050872942	0.004962693050872942	2.0	0.02844774153685954	0.03	-0.004962693050872942	0.004962693050872942	2.0	0.02844774153685954	0.03
G96-G97	G96	G97	e	2						0.00216255905196268	0.00216255905196268	2.0	0.012938542888828362	0.03	0.00216255905196268	0.00216255905196268	2.0	0.012938542888828362	0.03
G30-G97	G30	G97	e	2						-0.0017164181257591717	0.0017164181257591717	2.0	0.01000651169774916	0.03	-0.0017164181257591717	0.0017164181257591717	2.0	0.01000651169774916	0.03
G40-G94	G40	G94	e	2						-0.003475929054665759	0.003475929054665759	2.0	0.01998117543370645	0.03	-0.003475929054665759	0.003475929054665759	2.0	0.01998117543370645	0.03
G40-G96	G40	G96	e	2						0.0032181533817044264	0.0032181533817044264	2.0	0.018769387762620757	0.03	0.0032181533817044264	0.0032181533817044264	2.0	0.018769387762620757	0.03
G4-G81	G4	G81	e	2						0.0028918452269372738	0.0028918452269372738	2.0	0.01659610355602848	0.03	0.0028918452269372738	0.0028918452269372738	2.0	0.01659610355602848	0.03
G74-G21	G74	G21	e	2						-0.0022228501865287974	0.0022228501865287974	2.0	0.013518574385611165	0.03	-0.0022228501865287974	0.0022228501865287974	2.0	0.013518574385611165	0.03
G79-G97	G79	G97	e	2						0.0018329122250813666	0.0018329122250813666	2.0	0.010482873964252517	0.03	0.0018329122250813666	0.0018329122250813666	2.0	0.010482873964252517	0.03
G61-G75	G61	G75	e	2	-0.0019949405740209846	0.0019949405740209846	1.0	0.014083618320376984	0.02	-0.004544521239999092	0.004544521239999092	2.0	0.026619649499617846	0.03	-0.004544521239999092	0.004544521239999092	2.0	0.026619649499617846	0.03
G79-G61	G79	G61	e	2						0.001889497371030966	0.001889497371030966	2.0	0.010816756564244565	0.03	0.001889497371030966	0.001889497371030966	2.0	0.010816756564244565	0.03
G40-G98	G40	G98	e	2						0.005149366485619779	0.005149366485619779	2.0	0.029659286925734614	0.03	0.005149366485619779	0.005149366485619779	2.0	0.029659286925734614	0.03
G76-G55	G76	G55	e	2						0.0028899500749543327	0.0028899500749543327	2.0	0.016610532852062387	0.03	0.0028899500749543327	0.0028899500749543327	2.0	0.016610532852062387	0.03
G52-G50	G52	G50	e	2						-0.0021192145460422994	0.0021192145460422994	2.0	0.012244008131314625	0.03	-0.0021192145460422994	0.0021192145460422994	2.0	0.012244008131314625	0.03
G91-G34	G91	G34	e	2						-0.0017347786929048474	0.0017347786929048474	2.0	0.010166854920774309	0.03	-0.0017347786929048474	0.0017347786929048474	2.0	0.010166854920774309	0.03
G30-G21	G30	G21	e	2						0.002442987228105745	0.002442987228105745	2.0	0.015231903074558201	0.03	0.002442987228105745	0.002442987228105745	2.0	0.015231903074558201	0.03
G5-G43	G5	G43	e	2						0.005079120234445388	0.005079120234445388	2.0	0.029090215852452358	0.03	0.005079120234445388	0.005079120234445388	2.0	0.029090215852452358	0.03
G75-G67	G75	G67	e	2						-0.0029173141195063088	0.0029173141195063088	2.0	0.01690901335360092	0.03	-0.0029173141195063088	0.0029173141195063088	2.0	0.01690901335360092	0.03
G75-G46	G75	G46	e	2						0.005366308415391304	0.005366308415391304	2.0	0.03083340895903896	0.03	0.005366308415391304	0.005366308415391304	2.0	0.03083340895903896	0.03
G30-G10	G30	G10	e	2						0.0029310974380077357	0.0029310974380077357	2.0	0.016844639117971513	0.03	0.0029310974380077357	0.0029310974380077357	2.0	0.016844639117971513	0.03
G89-G44	G89	G44	e	2						-0.0027267035469639806	0.0027267035469639806	2.0	0.015619957732830226	0.03	-0.0027267035469639806	0.0027267035469639806	2.0	0.015619957732830226	0.03
G5-G54	G5	G54	e	2						0.002026823841600575	0.002026823841600575	2.0	0.011584545110797905	0.03	0.002026823841600575	0.002026823841600575	2.0	0.011584545110797905	0.03
G89-G46	G89	G46	e	2						0.004820324335484891	0.004820324335484891	2.0	0.028056017860415325	0.03	0.004820324335484891	0.004820324335484891	2.0	0.028056017860415325	0.03
G3-G52	G3	G52	e	2						0.0051463409154921865	0.0051463409154921865	2.0	0.029789737822873894	0.03	0.0051463409154921865	0.0051463409154921865	2.0	0.029789737822873894	0.03
G74-G58	G74	G58	e	2						-0.0027022715209307335	0.0027022715209307335	2.0	0.01556710677172202	0.03	-0.0027022715209307335	0.0027022715209307335	2.0	0.01556710677172202	0.03
G29-G62	G29	G62	e	2						0.004559647910013199	0.004559647910013199	2.0	0.027110019447467774	0.03	0.004559647910013199	0.004559647910013199	2.0	0.027110019447467774	0.03
G12-G45	G12	G45	e	2						0.004161540977853142	0.004161540977853142	2.0	0.02402796247938378	0.03	0.004161540977853142	0.004161540977853142	2.0	0.02402796247938378	0.03
G34-G21	G34	G21	e	2						-0.0023610278401198902	0.0023610278401198902	2.0	0.013794252778952224	0.03	-0.0023610278401198902	0.0023610278401198902	2.0	0.013794252778952224	0.03
G28-G76	G28	G76	e	2						0.0061884029178723024	0.0061884029178723024	2.0	0.036106497086120175	0.03	0.0061884029178723024	0.0061884029178723024	2.0	0.036106497086120175	0.03
G71-G25	G71	G25	e	2	-0.001805795982857548	0.001805795982857548	1.0	0.012704486946984204	0.02	-0.002903405985339774	0.002903405985339774	2.0	0.01674065839515287	0.03	-0.002903405985339774	0.002903405985339774	2.0	0.01674065839515287	0.03
G44-G55	G44	G55	e	2						-0.002813177274398252	0.002813177274398252	2.0	0.016090136753297343	0.03	-0.002813177274398252	0.002813177274398252	2.0	0.016090136753297343	0.03
G12-G73	G12	G73	e	2	-0.00432243462235579	0.00432243462235579	1.0	0.02611184337026929	0.03						-0.00432243462235579	0.00432243462235579	1.0	0.02611184337026929	0.03
G55-G39	G55	G39	e	2	0.0027552681361017444	0.0027552681361017444	1.0	0.016285182660899265	0.03	0.002519831977140208	0.002519831977140208	2.0	0.015011122535172498	0.03	0.0027552681361017444	0.0027552681361017444	1.0	0.016285182660899265	0.03
G12-G46	G12	G46	e	2	-0.005459437311372466	0.005459437311372466	1.0	0.031847066106432745	0.03	-0.0019439092419024577	0.0019439092419024577	2.0	0.019439092419024584	0.01	-0.005459437311372466	0.005459437311372466	1.0	0.031847066106432745	0.03
G91-G74	G91	G74	e	2	0.0034748955291656353	0.0034748955291656353	1.0	0.019914252916257487	0.03						0.0034748955291656353	0.0034748955291656353	1.0	0.019914252916257487	0.03
G52-G65	G52	G65	e	2	-0.0043586192371454086	0.0043586192371454086	1.0	0.025164519485536673	0.03						-0.0043586192371454086	0.0043586192371454086	1.0	0.025164519485536673	0.03
G40-G2	G40	G2	e	2	0.0016085884631060333	0.0016085884631060333	1.0	0.009226575858990614	0.03						0.0016085884631060333	0.0016085884631060333	1.0	0.009226575858990614	0.03
G65-G100	G65	G100	e	2	-0.0031433204209403475	0.0031433204209403475	1.0	0.018453949653324295	0.03						-0.0031433204209403475	0.0031433204209403475	1.0	0.018453949653324295	0.03
G96-G67	G96	G67	e	2	0.0011823035489842595	0.0011823035489842595	1.0	0.011823035489842598	0.01	0.003408875927073793	0.003408875927073793	2.0	0.01954687670048108	0.03	0.003408875927073793	0.003408875927073793	2.0	0.01954687670048108	0.03
G30-G79	G30	G79	e	2	0.003138823858529053	0.003138823858529053	1.0	0.018604056621483244	0.03						0.003138823858529053	0.003138823858529053	1.0	0.018604056621483244	0.03
G36-G86	G36	G86	e	2	0.001684893479119358	0.001684893479119358	1.0	0.009832930428550999	0.03	0.0008499335603415334	0.0008499335603415334	2.0	0.006081723864288235	0.02	0.001684893479119358	0.001684893479119358	1.0	0.009832930428550999	0.03
G3-G18	G3	G18	e	2	0.003734985865156928	0.003734985865156928	1.0	0.021677907724253126	0.03						0.003734985865156928	0.003734985865156928	1.0	0.021677907724253126	0.03
G49-G10	G49	G10	e	2	0.0033705728779280923	0.0033705728779280923	1.0	0.019594183168002818	0.03	0.0010768443207478343	0.0010768443207478343	2.0	0.01076844320747834	0.01	0.0033705728779280923	0.0033705728779280923	1.0	0.019594183168002818	0.03
